name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Coimbatore, IN",2021-08-11,32,23,26,35.8,23,27.1,22,79.5,6.3,100,62.5,rain,,,,24.1,199.3,1010.8,54.8,5,145,12.5,6,,2021-08-11T06:11:42,2021-08-11T18:42:55,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-08-12,30,23.8,25.9,32.6,23.8,26.7,21.6,78.1,4.6,100,75,rain,,,,22.3,196.4,1011.7,78.1,4.9,173.2,15,6,,2021-08-12T06:11:47,2021-08-12T18:42:29,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-08-13,32,22.9,26,34.9,22.9,26.8,21.5,78.2,7.2,100,100,rain,,,33.5,25.9,200.3,1010.4,69.4,4.6,194.4,16.8,7,,2021-08-13T06:11:52,2021-08-13T18:42:03,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-08-14,31,22,25.1,32.6,22,25.7,20.9,78.8,3.7,100,79.17,rain,,,,18.4,199.7,1009.2,85.3,4.4,189.6,16.4,8,,2021-08-14T06:11:56,2021-08-14T18:41:36,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-08-15,31,22,26,33.7,22,26.9,20.9,75,1.3,100,37.5,rain,,,31.7,25.9,204.9,1009.2,63.7,5,254.2,21.9,8,,2021-08-15T06:12:00,2021-08-15T18:41:09,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-08-16,31,23,26,33.7,23,26.9,21.6,78,0,0,0,,,,,22.3,201.7,1010.1,70.6,5,247.4,21.1,8,,2021-08-16T06:12:04,2021-08-16T18:40:41,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-08-17,31.1,23,26.4,33.8,23,27.3,21.6,76.3,8.4,100,62.5,rain,,,44.6,25.9,199.4,1010.3,68.1,5,136.9,11.8,4,,2021-08-17T06:12:07,2021-08-17T18:40:12,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-08-18,32.8,23.9,26.7,34.9,23.9,27.5,21.1,73.2,7.6,100,58.33,rain,,,40.7,25.9,212.1,1009.4,68.4,5.1,121,10.7,5,,2021-08-18T06:12:10,2021-08-18T18:39:43,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-08-19,31.8,21.8,25.6,34.6,21.8,26.5,20.9,76.8,2.9,100,37.5,rain,,,33.5,24.1,202.3,1008.7,73.8,5.1,183.4,15.7,6,,2021-08-19T06:12:13,2021-08-19T18:39:13,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-08-20,32,23,26.5,35.8,23,27.8,21.9,77.5,0,0,0,,,,,25.9,203,1009,58.6,5,216.2,18.7,8,,2021-08-20T06:12:15,2021-08-20T18:38:42,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-08-21,30,24,25.9,32.6,24,26.6,22.4,82,8.7,100,70.83,rain,,,,14.8,206.4,1010.8,86.7,4.5,235.9,20.2,8,,2021-08-21T06:12:17,2021-08-21T18:38:11,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-08-22,31.8,23,26,33.4,23,26.7,22.2,81,16.2,100,100,rain,,,,14.8,232,1010.7,79.3,4.2,209.8,18.1,7,,2021-08-22T06:12:18,2021-08-22T18:37:39,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-08-23,32,23.8,26.5,33.7,23.8,27.1,21.7,77.2,22,100,91.67,rain,,,,22.3,191.2,1010.5,72.8,4.7,229.3,19.7,8,,2021-08-23T06:12:20,2021-08-23T18:37:07,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-08-24,33,23.9,27.3,34.6,23.9,28.1,20.8,69.7,2.2,100,62.5,rain,,,,25.9,217.5,1010.1,56.7,5,278.9,24.2,9,,2021-08-24T06:12:20,2021-08-24T18:36:34,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,remote,43317099999"
"Coimbatore, IN",2021-08-25,33,23.9,27.6,35.3,23.9,28.6,20.1,65.2,9.2,100,62.5,rain,,,,24.1,213.1,1009.2,45.5,5.3,272.6,23.5,9,,2021-08-25T06:12:21,2021-08-25T18:36:01,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-08-26,32.9,24,27.7,35.2,24,28.6,20.5,66.4,17.2,100,100,rain,,,40.7,30.7,216.9,1007.8,52.5,5.6,201.8,17.4,6,,2021-08-26T06:12:21,2021-08-26T18:35:27,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-08-27,29,23.9,25.5,32,23.9,26,21.7,80,20,100,100,rain,,,31.7,22.5,205.4,1007.7,87.5,5,132.6,11.3,5,,2021-08-27T06:12:21,2021-08-27T18:34:53,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-08-28,30,22.9,25.3,31.4,22.9,26.1,21.5,80.3,16.1,100,100,rain,,,,25.9,208,1006.9,88.8,4.6,139.7,12,5,,2021-08-28T06:12:20,2021-08-28T18:34:18,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-08-29,31,22,24.6,31.9,22,24.9,20.5,79.7,10.3,100,100,rain,,,35.3,33.7,216.4,1006.7,87.5,4.7,143.6,12.5,5,,2021-08-29T06:12:20,2021-08-29T18:33:43,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-08-30,33,21.9,26.1,33,21.9,26.4,20.1,72.3,5.3,100,100,rain,,,46.4,33.7,219.6,1007.2,78.6,5.2,176.2,15.3,5,,2021-08-30T06:12:19,2021-08-30T18:33:08,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-08-31,32,23.9,26.9,35.1,23.9,28.2,21.9,75.5,2.1,100,50,rain,,,,24.1,226.6,1008.4,53.1,5,200.8,17.6,7,,2021-08-31T06:12:18,2021-08-31T18:32:32,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-09-01,32,24,27.2,35.6,24,28.5,22.1,75.3,3.3,100,75,rain,,,,25.9,227.3,1009.4,66.1,5.1,176.4,15.2,7,,2021-09-01T06:12:16,2021-09-01T18:31:55,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-09-02,31,23.2,25.7,33.7,23.2,26.6,22.2,81.6,18.9,100,100,rain,,,,22.3,228.6,1009.3,80.7,4.7,132,11.3,4,,2021-09-02T06:12:15,2021-09-02T18:31:19,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-09-03,28,22.9,24.4,30.7,22.9,24.7,22,87.2,8.3,100,62.5,rain,,,,18.4,218.7,1009.2,90.4,4.2,226.8,19.5,8,,2021-09-03T06:12:13,2021-09-03T18:30:42,0.94,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-09-04,29,22.9,25.1,32,22.9,25.7,21.8,82.9,5.7,100,100,rain,,,,27.7,228.1,1009.1,83.5,4.8,217,18.6,7,,2021-09-04T06:12:11,2021-09-04T18:30:04,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-09-05,31,22.9,25.3,33.7,22.9,26.2,21.7,81.7,8,100,100,rain,,,,25.9,231.4,1009.2,67.7,4.8,251.9,21.7,9,,2021-09-05T06:12:08,2021-09-05T18:29:27,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-09-06,29,22.9,24.9,30.7,22.9,25.3,21.6,82.8,8.2,100,100,rain,,,38.9,31.7,218.9,1009.1,85.2,4.5,168.5,14.4,5,,2021-09-06T06:12:06,2021-09-06T18:28:49,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-09-07,31,22.8,25.8,33.7,22.8,26.6,21.2,76.6,6.2,100,87.5,rain,,,33.5,30,233.7,1009.2,70.1,5.4,204.3,17.6,7,,2021-09-07T06:12:03,2021-09-07T18:28:10,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-09-08,31,23,26.6,34.2,23,27.5,21.4,74.5,7.9,100,100,rain,,,46.4,29.8,234.4,1010.3,46.9,5.2,230.6,20,8,,2021-09-08T06:12:01,2021-09-08T18:27:32,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-09-09,32,23,26.9,34.9,23,28.2,21.9,75.8,0.9,100,37.5,rain,,,,25.9,225.2,1011,37.8,5.1,252,21.7,9,,2021-09-09T06:11:58,2021-09-09T18:26:53,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-09-10,33,23,27.1,36.1,23,28.3,21.7,74.5,0,0,0,,,,,27.7,215.2,1010.5,35.6,5,214,18.5,8,,2021-09-10T06:11:55,2021-09-10T18:26:15,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-09-11,32,23.9,26.7,34.2,23.9,27.7,21.4,74.2,7.2,100,62.5,rain,,,37.1,27.7,234.2,1009.7,53.9,5.4,194.6,16.7,7,,2021-09-11T06:11:52,2021-09-11T18:25:36,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-09-12,32,24,26.6,33.5,24,27.5,21.2,73.5,11.8,100,100,rain,,,46.4,29.5,233.3,1008.5,71.3,5.3,204.5,17.7,7,,2021-09-12T06:11:48,2021-09-12T18:24:57,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-09-13,29,23,25.9,32,23,27,21.9,79.1,8.2,100,100,rain,,,33.5,25.9,224.1,1008,75.9,5.1,133.3,11.4,5,,2021-09-13T06:11:45,2021-09-13T18:24:17,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-09-14,33.1,23.8,27.3,34.7,23.8,28.3,21.5,73.3,2.2,100,54.17,rain,,,44.6,33.5,221,1008.5,49.1,5.1,214.4,18.4,7,,2021-09-14T06:11:42,2021-09-14T18:23:38,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-09-15,32,23.8,27,34.9,23.8,28.3,22,75.4,15.4,100,70.83,rain,,,37.1,22.3,224.3,1009,46.5,5,192.3,16.4,7,,2021-09-15T06:11:39,2021-09-15T18:22:59,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-09-16,32,24,27,35.8,24,28.5,22.2,76.2,19.1,100,100,rain,,,,27.7,219,1009,51.2,5,193.3,16.6,7,,2021-09-16T06:11:35,2021-09-16T18:22:19,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-09-17,33.1,24,27.6,36.7,24,28.9,22,73.2,9.8,100,87.5,rain,,,,22.3,220.9,1008.4,72,5,247.3,21.3,9,,2021-09-17T06:11:32,2021-09-17T18:21:40,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-09-18,31.1,24,27.1,34.5,24,28.3,22.4,76.7,1.7,100,37.5,rain,,,,16.6,204.6,1010.1,60.8,4.8,192.6,16.5,6,,2021-09-18T06:11:29,2021-09-18T18:21:00,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-09-19,35,24.8,28.4,38.6,24.8,30.2,22.3,72.1,4,100,62.5,rain,,,,73.5,227.2,1010.9,42.7,4.7,126.3,10.9,4,,2021-09-19T06:11:25,2021-09-19T18:20:21,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43321099999,43341099999,43335099999"
"Coimbatore, IN",2021-09-20,33,24.8,27.7,36.7,24.8,29.2,22.3,74.4,1.7,100,50,rain,,,,25.9,227.8,1010.7,62.4,4.5,169.8,14.7,6,,2021-09-20T06:11:22,2021-09-20T18:19:41,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-09-21,33.9,24,27.5,37,24,28.7,21.9,73.6,0.2,100,8.33,rain,,,40.7,27.7,213.8,1009.7,37.6,4.9,207.3,17.8,7,,2021-09-21T06:11:19,2021-09-21T18:19:02,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-09-22,32.8,24,27.3,35.1,24,28.5,21.7,73.2,1.4,100,54.17,rain,,,,25.9,214.6,1008.3,38.7,4.9,260.7,22.6,9,,2021-09-22T06:11:16,2021-09-22T18:18:22,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-09-23,32,21.3,26.8,35.8,21.3,28.1,22.2,77.6,4.9,100,100,rain,,,,25.9,219.9,1008.6,60.6,4.8,244.1,21.2,9,,2021-09-23T06:11:13,2021-09-23T18:17:43,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43321099999,43335099999,remote"
"Coimbatore, IN",2021-09-24,34,24,27.6,36.3,24,28.6,21.6,71.7,6.9,100,58.33,rain,,,,25.9,216.9,1009.2,56.7,4.7,263.6,22.8,10,,2021-09-24T06:11:10,2021-09-24T18:17:04,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-09-25,32,23.8,27,35.8,23.8,28.5,22.4,77.7,7.3,100,58.33,rain,,,,25.9,224.6,1009,56.5,4.8,247.8,21.4,9,,2021-09-25T06:11:07,2021-09-25T18:16:25,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-09-26,31,24,26.6,34.6,24,27.7,22,76.9,3.4,100,50,rain,,,,24.1,220.4,1007.1,64,5.1,193.7,16.6,7,,2021-09-26T06:11:05,2021-09-26T18:15:46,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-09-27,28,22.8,24.6,30.2,22.8,24.9,21.1,81.4,15.2,100,100,rain,,,44.6,30.7,230.4,1006.7,61.1,4.9,203.6,17.6,7,,2021-09-27T06:11:03,2021-09-27T18:15:08,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-09-28,31.1,23,26.4,33,23,27.1,20.5,71.7,5.2,100,100,rain,,,37.1,29.5,233.8,1008.6,75.1,5,206.7,17.9,7,,2021-09-28T06:11:00,2021-09-28T18:14:29,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-09-29,33,23,27,35.3,23,27.8,21,71.6,1.3,100,54.17,rain,,,40.7,27.7,229.7,1009.7,39.7,5.1,264.5,23,9,,2021-09-29T06:10:58,2021-09-29T18:13:51,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43321099999,43341099999,43335099999,remote,43317099999"
"Coimbatore, IN",2021-09-30,32.8,23,27.1,35.8,23,28.3,21.8,74.9,18.5,100,66.67,rain,,,,25.9,221.5,1010.4,47.9,5.1,225.6,19.4,9,,2021-09-30T06:10:57,2021-09-30T18:13:13,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-10-01,30.1,23.9,25.7,33.3,23.9,26.4,22.7,84.8,10,100,91.67,rain,,,,22.3,201.4,1010.3,83.7,4.1,173.3,14.9,6,,2021-10-01T06:10:55,2021-10-01T18:12:35,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-10-02,32,23.9,27,34.9,23.9,28.3,22.3,77.6,14.5,100,100,rain,,,,16.6,132.3,1009.4,65.8,4.4,109,9.5,3,,2021-10-02T06:10:54,2021-10-02T18:11:58,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-10-03,31,23.8,26.9,34.6,23.8,28.4,22.6,79.1,24.2,100,100,rain,,,,18.4,107.7,1009.5,83.7,4.5,169.8,14.6,7,,2021-10-03T06:10:53,2021-10-03T18:11:21,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-10-04,33,24.8,27.3,36.1,24.8,28.7,22.7,77.4,3.8,100,95.83,rain,,,,20.5,167.7,1008.7,71.1,4.5,201.5,17.5,7,,2021-10-04T06:10:52,2021-10-04T18:10:45,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-10-05,31,23.9,26.5,35.5,23.9,27.7,22.3,79.4,8.3,100,100,rain,,,,16.9,208.8,1008.6,76,4.8,184.6,16,7,,2021-10-05T06:10:52,2021-10-05T18:10:08,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-10-06,32,23,26.6,35.5,23,28,22.1,77.6,2.1,100,54.17,rain,,,,16.6,225,1007.6,71.6,4.9,138,11.8,5,,2021-10-06T06:10:52,2021-10-06T18:09:32,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-10-07,33,24,28,35.3,24,29.6,21.7,70.2,0.8,100,33.33,rain,,,,22.3,226.9,1008,50.2,5.8,273.9,23.8,10,,2021-10-07T06:10:52,2021-10-07T18:08:57,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-10-08,32,24.9,27.5,34.9,24.9,28.7,21.4,70.2,24.5,100,100,rain,,,40.7,25.9,229,1009.2,63.4,5.4,222.8,19.2,8,,2021-10-08T06:10:53,2021-10-08T18:08:22,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-10-09,30,23.9,26.2,32.6,23.9,27,21.3,75.3,12.5,100,75,rain,,,31.7,24.1,235.8,1011,88.6,5.3,145.4,12.6,6,,2021-10-09T06:10:54,2021-10-09T18:07:48,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-10-10,30,24,26.2,34.2,24,27.2,22.2,78.9,2.8,100,54.17,rain,,,33.5,27.7,223.3,1010.2,62.8,5.2,154.2,13.3,5,,2021-10-10T06:10:55,2021-10-10T18:07:14,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,remote,43317099999"
"Coimbatore, IN",2021-10-11,31.2,24,25.9,34.8,24,26.6,22.7,83.4,27.7,100,100,rain,,,,18.4,223.2,1009,84.8,4.5,198.4,17.2,7,,2021-10-11T06:10:57,2021-10-11T18:06:40,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43321099999,43341099999,43335099999"
"Coimbatore, IN",2021-10-12,28,23,24.7,30.7,23,25.3,21.6,83.3,16.1,100,100,rain,,,37.1,26,223.8,1008.9,87.3,4.9,194.4,16.8,7,,2021-10-12T06:11:00,2021-10-12T18:06:07,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-10-13,31,22.8,26.2,33.7,22.8,27.1,21.3,75.6,4.1,100,100,rain,,,,30.7,227.4,1008.3,79.8,5.2,200,17.2,8,,2021-10-13T06:11:03,2021-10-13T18:05:35,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-10-14,30.9,24,26.5,34.3,24,27.7,22.1,77.7,4.5,100,66.67,rain,,,31.7,24.1,226.3,1007.4,79.1,5.3,208,18.2,7,,2021-10-14T06:11:06,2021-10-14T18:05:03,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2021-10-15,33.2,24,28.1,35.3,24,29.5,21.1,67.8,2.8,100,83.33,rain,,,,22.3,204.1,1004.4,47.3,5.6,224.2,19.4,8,,2021-10-15T06:11:09,2021-10-15T18:04:32,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43321099999,43341099999,43335099999,43317099999"
